version,core,style,seed,years,life,shortages,sales,sold,expenses,tax,total,goal,bankrupt,cashRatio
after,allWorld,standard,358,20,3,1,1,58257,550615,0,1486742,false,false,0.12112392047786265
after,allWorld,standard,359,20,3,2,2,119471,400693,0,1139324,false,false,0.1205429453673664
after,allWorld,standard,360,20,3,2,2,144731,643590,0,3609776,true,false,0.11535194935286652
after,allWorld,standard,361,20,5,4,4,442154,804628,0,1813285,false,false,0.07505910736510171
after,allWorld,standard,362,20,2,0,0,0,352349,0,1644688,false,false,0.13822344590927754
after,allWorld,standard,363,20,3,0,0,0,410979,0,2140946,false,false,0.224264508527047
after,allWorld,standard,364,20,3,0,0,0,396497,0,5274264,true,false,0.1579226757172864
after,allWorld,standard,365,20,2,0,0,0,355541,0,2166033,false,false,0.16305236518610422
after,allWorld,standard,366,20,2,0,0,0,401867,0,3349678,true,false,0.091868047351364
after,allWorld,standard,367,20,1,0,0,0,168877,0,2374150,false,false,0.13763172359683445
after,allWorld,standard,368,20,0,0,0,0,0,0,3391327,true,false,0.14891310312276232
after,allWorld,standard,369,20,2,0,0,0,275699,0,2675221,false,false,0.1758494239838936
after,allWorld,standard,370,20,3,2,2,97257,543749,1,2856930,false,false,0.0799915058788995
after,allWorld,standard,371,20,2,0,0,0,321914,1,2545263,false,false,0.1780945902603589
after,allWorld,standard,372,20,2,1,1,54874,423175,0,1320083,false,false,0.20321106641854284
after,allWorld,standard,373,20,2,0,0,0,235336,0,2074983,false,false,0.15157525211691117
after,allWorld,standard,374,20,4,0,0,0,451661,0,2753677,false,false,0.1511895692996466
after,allWorld,standard,375,20,3,0,0,0,473042,0,1932994,false,false,0.12846828482654724
after,allWorld,standard,376,20,1,0,0,0,179790,0,3209972,true,false,0.16041243662480964
after,allWorld,standard,377,20,4,3,3,216438,669865,0,666782,false,false,0.16432223250699846
after,allWorld,standard,378,20,2,0,0,0,492980,0,2416014,false,false,0.1845645207143081
after,allWorld,standard,379,20,3,0,0,0,526238,0,5645452,true,false,0.13122183341769575
after,allWorld,standard,380,20,4,1,1,123987,696346,0,1032239,false,false,0.2892802189113702
after,allWorld,standard,381,20,2,0,0,0,280372,0,2188435,false,false,0.11101632349140145
after,allWorld,standard,382,20,3,0,0,0,669581,1,4763369,true,false,0.10047157157497051
after,allWorld,standard,383,20,2,0,0,0,325607,0,2124234,false,false,0.17426747713260968
after,allWorld,standard,384,20,2,0,0,0,160422,0,1741438,false,false,0.12195418096883726
after,allWorld,standard,385,20,1,1,1,95861,370540,0,1154400,false,false,0.20245195146961445
after,allWorld,standard,386,20,1,0,0,0,157549,0,6117342,true,false,0.16685498846753735
after,allWorld,standard,387,20,2,0,0,0,308930,0,3860182,true,false,0.1422867642692597
after,allWorld,standard,388,20,2,0,0,0,205362,0,2556964,false,false,0.11633793951791949
after,allWorld,standard,389,20,2,0,0,0,363013,0,1454704,false,false,0.16038244179094738
after,allWorld,standard,390,20,2,1,1,62642,346245,0,1210861,false,false,0.16652041211360186
after,allWorld,standard,391,20,3,2,2,281194,862168,0,3853190,true,false,0.11673629714980834
after,allWorld,standard,392,20,2,2,2,169399,394310,0,2021221,false,false,0.12232465119222255
after,allWorld,standard,393,20,4,1,1,53200,560856,0,3252199,true,false,0.12231719391311657
after,allWorld,standard,394,20,2,0,0,0,434482,0,7955050,true,false,0.11927923395227372
after,allWorld,standard,395,20,1,0,0,0,228650,0,1028509,false,false,0.22495968011234924
after,allWorld,standard,396,20,1,0,0,0,156251,0,2367338,false,false,0.14162655877928212
after,allWorld,standard,397,20,3,1,1,156248,573283,0,2528376,false,false,0.08637465479514037
after,allWorld,standard,398,20,4,3,3,287278,814686,0,2345421,false,false,0.07680991835430319
after,allWorld,standard,399,20,3,0,0,0,439660,0,1291489,false,false,0.11740411647829671
after,allWorld,standard,400,20,2,0,0,0,313425,0,6804778,true,false,0.12967383510690117
after,allWorld,standard,401,20,3,0,0,0,482028,0,4191420,true,false,0.18153820507809698
after,allWorld,standard,402,20,3,1,1,68460,408176,0,2169759,false,false,0.07537972415517366
after,allWorld,standard,403,20,3,1,1,16866,563855,0,9446612,true,false,0.07710102899965415
after,allWorld,standard,404,20,2,0,0,0,424143,0,2550327,false,false,0.16546675728093957
after,allWorld,standard,405,20,2,1,1,4096,214460,0,1186364,false,false,0.1507586968394113
after,allWorld,standard,406,20,4,2,2,61550,597937,1,5586236,true,false,0.07743307640187168
after,allWorld,standard,407,20,4,2,2,181080,538238,0,2896051,false,false,0.08271146826629386
after,allWorld,standard,408,20,2,2,2,89537,241418,0,2687006,false,false,0.09084014430907886
after,allWorld,standard,409,20,1,0,0,0,93129,0,2384380,false,false,0.14551983519537845
after,allWorld,standard,410,20,3,0,0,0,412335,0,2327799,false,false,0.12239740228979493
after,allWorld,standard,411,20,2,0,0,0,446909,0,2572303,false,false,0.17604735185794956
after,allWorld,standard,412,20,1,0,0,0,134730,0,4104153,true,false,0.11548676903301866
after,allWorld,standard,413,20,3,0,0,0,429004,0,1791244,false,false,0.07732966836441246
after,allWorld,standard,414,20,1,0,0,0,158679,0,9698692,true,false,0.13047443754882784
after,allWorld,standard,415,20,3,0,0,0,458815,0,3884217,true,false,0.1673496530057573
after,allWorld,standard,416,20,1,0,0,0,61968,0,3579395,true,false,0.15397341149115867
after,allWorld,standard,417,20,4,0,0,0,454757,0,1684826,false,false,0.15563744102240468
after,allWorld,standard,418,20,3,0,0,0,578838,0,4006984,true,false,0.08869511829068633
after,allWorld,standard,419,20,2,1,1,14650,383775,0,885467,false,false,0.11803635828010386
after,allWorld,standard,420,20,5,3,3,449730,984590,0,1999742,false,false,0.16675157200809204
after,allWorld,standard,421,20,4,2,2,211239,523244,0,606647,false,false,0.12061388155620115
after,allWorld,standard,422,20,4,2,2,63573,354670,0,513960,false,false,0.13283834275983505
after,allWorld,standard,423,20,4,4,4,452361,576350,0,463956,false,false,0.10384907874257862
after,allWorld,standard,424,20,4,2,2,337020,782405,0,973607,false,false,0.10440307544528815
after,allWorld,standard,425,20,2,1,1,12982,294726,0,1752371,false,false,0.1429770933559566
after,allWorld,standard,426,20,2,0,0,0,452688,0,11531953,true,false,0.10291648322639295
after,allWorld,standard,427,20,1,0,0,0,84685,0,1279003,false,false,0.26368452119893143
after,allWorld,standard,428,20,1,0,0,0,65048,0,3564290,true,false,0.14515060515879255
after,allWorld,standard,429,20,2,1,1,30624,354364,0,1968711,false,false,0.1400230855133531
after,allWorld,standard,430,20,3,0,0,0,399272,0,2482663,false,false,0.1265081329631889
after,allWorld,standard,431,20,4,0,0,0,535525,0,1637211,false,false,0.12059422259308408
after,allWorld,standard,432,20,2,1,1,8661,403324,0,1684058,false,false,0.22514490531734163
after,allWorld,standard,433,20,1,0,0,0,230894,0,3470696,true,false,0.14527787414728488
after,allWorld,standard,434,20,3,2,2,115590,440175,0,2198696,false,false,0.10457522036884492
after,allWorld,standard,435,20,1,1,1,28117,224755,0,4188545,true,false,0.09803020695432953
after,allWorld,standard,436,20,3,1,1,26904,568632,0,1014544,false,false,0.16070324827506408
after,allWorld,standard,437,20,1,0,0,0,199148,0,1413278,false,false,0.2172585669495819
after,allWorld,standard,438,20,2,0,0,0,452200,0,3065423,true,false,0.1721610361950344
after,allWorld,standard,439,20,4,3,3,339605,787135,0,4191460,true,false,0.07228387418419248
after,allWorld,standard,440,20,3,0,0,0,573938,0,2952711,false,false,0.11784978764169526
after,allWorld,standard,441,20,3,2,2,65077,445998,0,3947368,true,false,0.14560516096052672
after,allWorld,standard,442,20,2,1,1,5024,348906,0,867966,false,false,0.14159618726379636
after,allWorld,standard,443,20,3,0,0,0,448224,0,1028519,false,false,0.1843161345080916
after,allWorld,standard,444,20,4,2,2,74055,608594,0,2366741,false,false,0.09741655202718334
after,allWorld,standard,445,20,1,0,0,0,117965,0,3900980,true,false,0.17089661546448304
after,allWorld,standard,446,20,5,2,2,188458,741515,0,323803,false,false,0.1338232852561344
after,allWorld,standard,447,20,1,1,1,2057,117468,0,791966,false,false,0.16640291241820288
after,allWorld,standard,448,20,3,1,1,210244,447999,0,1076995,false,false,0.11344203500282032
after,allWorld,standard,449,20,4,3,3,158192,557921,0,1243477,false,false,0.09282531166834165
after,allWorld,standard,450,20,2,1,1,45100,319594,0,1916802,false,false,0.17835107706637787
after,allWorld,standard,451,20,2,0,0,0,282819,0,3147931,true,false,0.16443679136248135
after,allWorld,standard,452,20,2,0,0,0,215762,0,2188110,false,false,0.0868756486079372
after,allWorld,standard,453,20,2,0,0,0,400804,0,3912067,true,false,0.14698858620151672
after,allWorld,standard,454,20,1,0,0,0,61784,0,2895945,false,false,0.18210933220178988
after,allWorld,standard,455,20,4,0,0,0,677018,0,3512955,true,false,0.13067844473431103
after,allWorld,standard,456,20,2,0,0,0,449031,0,3405084,true,false,0.1794508092573534
after,allWorld,standard,457,20,3,3,3,378845,655643,0,2140175,false,false,0.05744648921713384
after,allWorld,standard,458,20,4,2,2,96243,441540,0,1404276,false,false,0.11216995993489284
after,allWorld,standard,459,20,1,0,0,0,98640,0,2377149,false,false,0.18699536218688936
after,allWorld,standard,460,20,1,0,0,0,222197,1,5710628,true,false,0.14395009776247558
after,allWorld,standard,461,20,5,2,2,322971,811766,0,2120480,false,false,0.11223646277242205
after,allWorld,standard,462,20,3,0,0,0,559602,0,4885386,true,false,0.15404123843235595
after,allWorld,standard,463,20,2,1,1,58049,307041,0,1878288,false,false,0.14203274419151876
after,allWorld,standard,464,20,2,1,1,39929,402140,0,1360052,false,false,0.14365744120290835
after,allWorld,standard,465,20,2,0,0,0,266928,0,1928426,false,false,0.15129862029358557
after,allWorld,standard,466,20,2,1,1,98464,288079,0,1283022,false,false,0.14771072400267088
after,allWorld,standard,467,20,1,0,0,0,185687,0,1371264,false,false,0.1893197279666601
after,allWorld,standard,468,20,2,1,1,75430,481100,0,1990670,false,false,0.13352426614039475
after,allWorld,standard,469,20,3,1,1,45436,300970,0,1825286,false,false,0.08921643104810759
after,allWorld,standard,470,20,2,0,0,0,239540,0,4321668,true,false,0.12156916324788677
after,allWorld,standard,471,20,3,1,1,132348,577427,0,900145,false,false,0.15881287164634303
after,allWorld,standard,472,20,3,0,0,0,351786,0,2033707,false,false,0.14963680214719943
after,allWorld,standard,473,20,1,0,0,0,182409,0,3472541,true,false,0.15562810325119625
after,allWorld,standard,474,20,3,1,1,7351,704615,0,2243849,false,false,0.12051381274823705
after,allWorld,standard,475,20,2,0,0,0,449215,0,1369693,false,false,0.1794696706344229
after,allWorld,standard,476,20,3,0,0,0,432332,0,4250708,true,false,0.09100774610235297
after,allWorld,standard,477,20,2,0,0,0,243463,0,4925477,true,false,0.1324607287339656
after,allWorld,standard,478,20,3,1,1,176644,583927,0,1310977,false,false,0.14672903670633852
after,allWorld,standard,479,20,2,0,0,0,248444,0,2032951,false,false,0.13623181449899213
after,allWorld,standard,480,20,2,0,0,0,313956,0,4860835,true,false,0.09396051707143722
after,allWorld,standard,481,20,2,1,1,219950,671542,0,3336102,true,false,0.1425021605100726
after,allWorld,standard,482,20,4,1,1,4296,751594,1,2556467,false,false,0.09120068774973313
after,allWorld,standard,483,20,2,0,0,0,242707,0,5728292,true,false,0.07977401532362562
after,allWorld,standard,484,20,2,0,0,0,253193,0,3597361,true,false,0.15576055256325408
after,allWorld,standard,485,20,2,0,0,0,240616,0,5284049,true,false,0.09222349446830021
after,allWorld,standard,486,20,3,2,2,197157,438130,0,1957380,false,false,0.19298402047740673
after,allWorld,standard,487,20,0,0,0,0,0,0,3918957,true,false,0.13306300704808502
after,allWorld,standard,488,20,4,0,0,0,544950,0,3350511,true,false,0.131500424415125
after,allWorld,standard,489,20,3,1,1,79543,490177,0,6931356,true,false,0.08364886997637706
after,allWorld,standard,490,20,5,3,3,236310,854172,0,1492269,false,false,0.07426275266135882
after,allWorld,standard,491,20,4,0,0,0,424972,1,999338,false,false,0.17627227613931057
after,allWorld,standard,492,20,5,3,3,236539,800633,1,2577804,false,false,0.07080851449595323
after,allWorld,standard,493,20,4,1,1,87746,764220,0,1154625,false,false,0.16090698551367488
after,allWorld,standard,494,20,2,0,0,0,474446,0,2539283,false,false,0.13795102194772013
after,allWorld,standard,495,20,2,0,0,0,259565,0,1079956,false,false,0.1911428271099479
after,allWorld,standard,496,20,3,0,0,0,648728,1,5883469,true,false,0.11825519533318234
after,allWorld,standard,497,20,3,1,1,189188,701135,0,3810228,true,false,0.1486564093769644
after,allWorld,standard,498,20,4,3,3,337758,691264,0,2386337,false,false,0.0806333608902158
after,allWorld,standard,499,20,2,1,1,37615,313931,0,2273640,false,false,0.08786091322336016
after,allWorld,standard,500,20,2,1,1,73172,287570,0,1949412,false,false,0.11170660587648693
after,allWorld,standard,501,20,3,0,0,0,470069,0,3000473,true,false,0.10347804439864598
after,allWorld,standard,502,20,5,3,3,305555,859496,0,2136672,false,false,0.08637153504080194
after,allWorld,standard,503,20,2,0,0,0,282996,0,4049903,true,false,0.17241710746369082
after,allWorld,standard,504,20,4,2,2,162769,557748,0,1288921,false,false,0.10024044325073793
after,allWorld,standard,505,20,2,2,2,12834,385052,0,2156867,false,false,0.0964327474948497
after,allWorld,standard,506,20,2,1,1,71569,463494,0,2333452,false,false,0.16864813458591768
after,allWorld,standard,507,20,3,2,2,129660,541106,1,6907446,true,false,0.08334533790417262
after,allWorld,standard,508,20,4,2,2,187328,614341,0,1925045,false,false,0.07878566249533607
after,allWorld,standard,509,20,1,0,0,0,207815,0,2438133,false,false,0.15151107952732984
after,allWorld,standard,510,20,1,0,0,0,156052,0,3179889,true,false,0.1550823280903167
after,allWorld,standard,511,20,2,1,1,58010,339025,0,1607978,false,false,0.16763664845734774
after,allWorld,standard,512,20,3,1,1,129628,581460,0,3191068,true,false,0.12004445051905152
after,allWorld,standard,513,20,4,1,1,152316,669974,0,741965,false,false,0.1576046184707436
after,allWorld,standard,514,20,1,0,0,0,70060,0,3281894,true,false,0.15276036931922832
after,allWorld,standard,515,20,3,2,2,259501,592552,0,1912127,false,false,0.1253103285302773
after,allWorld,standard,516,20,2,0,0,0,256487,0,2602091,false,false,0.1377915756900415
after,allWorld,standard,517,20,2,0,0,0,198099,0,1998798,false,false,0.16504413538102988
after,allWorld,standard,518,20,2,1,1,182200,429926,0,692720,false,false,0.17416238792517055
after,allWorld,standard,519,20,2,0,0,0,279705,0,3482260,true,false,0.1366063565528369
after,allWorld,standard,520,20,3,1,1,91843,343903,0,886635,false,false,0.14423735579401115
after,allWorld,standard,521,20,2,0,0,0,296510,0,2797893,false,false,0.1402768927616635
after,allWorld,standard,522,20,4,2,2,302494,578561,0,1557101,false,false,0.09362586472770142
after,allWorld,standard,523,20,2,0,0,0,183089,0,2138590,false,false,0.17267735746046564
after,allWorld,standard,524,20,3,1,1,119440,431620,0,2129805,false,false,0.11359116690504248
after,allWorld,standard,525,20,0,0,0,0,0,0,1511386,false,false,0.16470231905499244
after,allWorld,standard,526,20,5,5,5,638353,953837,0,602102,false,false,0.05933663405309893
after,allWorld,standard,527,20,3,2,2,224417,648976,0,2938652,false,false,0.11761951920868743
after,allWorld,standard,528,20,1,0,0,0,87712,0,572357,false,false,0.2550852407387759
after,allWorld,standard,529,20,3,1,1,117610,636038,0,1615708,false,false,0.1211049104893254
after,allWorld,standard,530,20,5,0,0,0,704717,0,1058383,false,false,0.15504805834160856
after,allWorld,standard,531,20,2,0,0,0,430423,0,3647254,true,false,0.1335117286467352
after,allWorld,standard,532,20,2,0,0,0,222443,0,1086462,false,false,0.24775934258626792
after,allWorld,standard,533,20,1,0,0,0,81096,0,3118998,true,false,0.1959726657611268
after,allWorld,standard,534,20,4,2,2,339939,938644,0,3375776,true,false,0.08636894090281032
after,allWorld,standard,535,20,3,0,0,0,428967,0,946456,false,false,0.12112108980542291
after,allWorld,standard,536,20,1,0,0,0,175456,0,3171404,true,false,0.1514574387307548
after,allWorld,standard,537,20,2,0,0,0,274657,0,4809606,true,false,0.17257434561092475
after,allWorld,standard,538,20,2,0,0,0,329197,0,4344586,true,false,0.1520980551941317
after,allWorld,standard,539,20,1,0,0,0,122154,0,7486236,true,false,0.14982081284126642
after,allWorld,standard,540,20,4,1,1,76580,509681,0,2086484,false,false,0.12855603313049818
after,allWorld,standard,541,20,3,0,0,0,492081,0,6145804,true,false,0.09923519433955275
after,allWorld,standard,542,20,3,1,1,61258,347742,0,1976125,false,false,0.07682785541116394
after,allWorld,standard,543,20,5,2,2,107918,746352,0,2088980,false,false,0.09392143287790083
after,allWorld,standard,544,20,0,0,0,0,0,0,3077326,true,false,0.15239105942406636
after,allWorld,standard,545,20,2,0,0,0,232311,0,1464575,false,false,0.1577662980476448
after,allWorld,standard,546,20,0,0,0,0,0,0,1668882,false,false,0.26978271283630356
after,allWorld,standard,547,20,3,2,2,179561,554460,0,2874611,false,false,0.11904957994348486
after,allWorld,standard,548,20,3,0,0,0,476107,1,3676283,true,false,0.1179490160531309
after,allWorld,standard,549,20,3,1,1,115545,481533,0,1773812,false,false,0.1842463278910086
after,allWorld,standard,550,20,2,0,0,0,230721,0,2144523,false,false,0.16338241761635722
after,allWorld,standard,551,20,1,0,0,0,74766,0,1939671,false,false,0.262263149414237
after,allWorld,standard,552,20,2,0,0,0,369783,0,3767609,true,false,0.16316379046777107
after,allWorld,standard,553,20,4,1,1,6242,820803,0,4762729,true,false,0.10226475282097953
after,allWorld,standard,554,20,3,1,1,87326,464773,0,3334568,true,false,0.06758181853898738
after,allWorld,standard,555,20,3,1,1,34462,557840,1,1574369,false,false,0.1722211906718198
after,allWorld,standard,556,20,1,0,0,0,241955,0,3912072,true,false,0.1709066926551577
after,allWorld,standard,557,20,2,0,0,0,223460,0,2385148,false,false,0.15503073493709016
after,allWorld,standard,558,20,3,2,2,149131,525950,0,2648129,false,false,0.060102150894345355
after,allWorld,standard,559,20,2,0,0,0,413149,0,2610726,false,false,0.11127919604152811
after,allWorld,standard,560,20,4,2,2,97115,741029,0,2156207,false,false,0.08882436117045792
after,allWorld,standard,561,20,1,0,0,0,207130,0,4045674,true,false,0.1873229268978595
after,allWorld,standard,562,20,4,2,2,283293,750158,0,1981727,false,false,0.11808946127731967
after,allWorld,standard,563,20,0,0,0,0,0,0,1638436,false,false,0.22655211625270555
after,allWorld,standard,564,20,1,0,0,0,74563,0,1435393,false,false,0.21426229594416482
after,allWorld,standard,565,20,4,3,3,434909,1028455,0,2767740,false,false,0.10916116437878579
after,allWorld,standard,566,20,2,0,0,0,159506,0,5275588,true,false,0.12249240603572138
after,allWorld,standard,567,20,2,2,2,136722,276583,0,1881168,false,false,0.1461023393647507
after,allWorld,standard,568,20,2,0,0,0,290457,0,3936799,true,false,0.1897991815102795
after,allWorld,standard,569,20,1,0,0,0,110302,0,5169873,true,false,0.1572100198990945
after,allWorld,standard,570,20,1,0,0,0,322166,0,1504053,false,false,0.2215411478969332
after,allWorld,standard,571,20,4,1,1,53604,641822,1,7653352,true,false,0.10089729169021959
after,allWorld,standard,572,20,4,4,4,455362,643036,0,3328517,true,false,0.04864831258957013
after,allWorld,standard,573,20,2,1,1,33591,343619,0,3567573,true,false,0.12487355954099119
after,allWorld,standard,574,20,2,0,0,0,282737,0,2487952,false,false,0.1481502178803239
after,allWorld,standard,575,20,3,0,0,0,504917,0,4066932,true,false,0.1467040679105778
after,allWorld,standard,576,20,2,1,1,97990,371548,0,1069167,false,false,0.18306494009639948
after,allWorld,standard,577,20,3,1,1,49099,483685,1,3202926,true,false,0.13299248521487889
after,allWorld,standard,578,20,2,1,1,57920,249102,0,1310701,false,false,0.16196913265585478
after,allWorld,standard,579,20,2,1,1,40767,367935,0,1942188,false,false,0.169181826511194
after,allWorld,standard,580,20,1,0,0,0,245490,0,2200682,false,false,0.15018004967990392
after,allWorld,standard,581,20,3,1,1,118389,561077,0,1482164,false,false,0.1451498818433909
after,allWorld,standard,582,20,2,1,1,31760,355503,0,1992773,false,false,0.2684048404847716
after,allWorld,standard,583,20,3,1,1,153455,568646,0,1909625,false,false,0.11502596322847285
after,allWorld,standard,584,20,2,1,1,63558,408436,0,1374962,false,false,0.1592280855081071
after,allWorld,standard,585,20,5,1,1,145330,615113,0,3098157,true,false,0.11728501880304795
after,allWorld,standard,586,20,3,0,0,0,360154,1,2461976,false,false,0.09190515681550222
after,allWorld,standard,587,20,2,1,1,154259,435712,0,1015883,false,false,0.16240154852503313
after,allWorld,standard,588,20,4,3,3,243284,804522,0,3116728,true,false,0.12544836550453567
after,allWorld,standard,589,20,4,1,1,87652,658433,0,1911837,false,false,0.13069380049732054
after,allWorld,standard,590,20,3,1,1,16730,315668,0,4585336,true,false,0.10513403290684817
after,allWorld,standard,591,20,2,0,0,0,454085,0,1368908,false,false,0.17231027195334464
after,allWorld,standard,592,20,4,1,1,102039,619667,0,2180040,false,false,0.15905780898395924
after,allWorld,standard,593,20,3,1,1,28376,480251,1,2250177,false,false,0.06266934850818734
after,allWorld,standard,594,20,3,3,3,244898,550629,0,895803,false,false,0.11940028424640547
after,allWorld,standard,595,20,2,0,0,0,211851,0,2479365,false,false,0.16799427776012252
after,allWorld,standard,596,20,1,0,0,0,189011,0,8751450,true,false,0.11930508790427967
after,allWorld,standard,597,20,3,1,1,97328,445735,0,1806642,false,false,0.10430011246981923
after,allWorld,standard,598,20,2,1,1,3338,358622,0,1580698,false,false,0.16107237239270414
after,allWorld,standard,599,20,2,0,0,0,370823,0,3368548,true,false,0.11075640171453185
after,allWorld,invest,0,20,2,2,2,325811,351711,0,2193051,false,false,0.03150766860345603
after,allWorld,invest,1,20,2,2,2,345875,401365,0,3838097,true,false,0.02706084682334453
after,allWorld,invest,2,20,2,2,2,409427,425295,0,3249096,true,false,0.026566778642603144
after,allWorld,invest,3,20,2,2,2,375087,395319,0,1750133,false,false,0.021420006083946914
after,allWorld,invest,4,20,1,1,1,52092,64592,0,2435107,false,false,0.02563909279350745
after,allWorld,invest,5,20,2,2,2,193356,204558,0,2163666,false,false,0.02593070446950274
after,allWorld,invest,6,20,3,3,3,334241,386741,0,1141636,false,false,0.01630059167785986
after,allWorld,invest,7,20,4,4,4,354185,412935,1,330650,false,false,0.03296781649668858
after,allWorld,invest,8,20,1,1,1,244704,259386,0,1229885,false,false,0.03439737134409698
after,allWorld,invest,9,20,2,2,2,383250,399495,0,1958884,false,false,0.021375071065387767
after,allWorld,invest,10,20,2,2,2,242921,251078,0,1486379,false,false,0.036971964153761826
after,allWorld,invest,11,20,3,3,3,507037,544813,0,602845,false,false,0.047458474723985955
after,allWorld,invest,12,20,2,2,2,386854,412625,0,738717,false,false,0.02544184952100063
after,allWorld,invest,13,20,2,2,2,277730,294078,0,3261370,true,false,0.025333955277619648
after,allWorld,invest,14,20,2,2,2,203591,257727,0,1204449,false,false,0.03336519300134327
after,allWorld,invest,15,20,1,1,1,201611,222168,0,1625395,false,false,0.0263479489981611
after,allWorld,invest,16,20,3,3,3,439718,467821,0,1168181,false,false,0.02546895550280167
after,allWorld,invest,17,20,2,2,2,332700,339977,0,2919728,false,false,0.02202268225164342
after,allWorld,invest,18,20,5,5,5,697347,779020,0,1344348,false,false,0.021276505798327496
after,allWorld,invest,19,20,3,3,3,680349,702691,0,2136420,false,false,0.017728560029830483
after,allWorld,invest,20,20,2,2,2,223602,235831,0,873957,false,false,0.03982452166696333
after,allWorld,invest,21,20,4,3,3,395309,502576,0,2340200,false,false,0.029339352720634003
after,allWorld,invest,22,20,4,4,4,541529,568392,0,852891,false,false,0.017171565398775866
after,allWorld,invest,23,20,2,2,2,387557,411713,0,1830445,false,false,0.02340558956771
after,allWorld,invest,24,20,4,3,3,415731,567068,0,2424178,false,false,0.025988651076033948
after,allWorld,invest,25,20,1,1,1,117266,120547,0,1510503,false,false,0.026602565176582958
after,allWorld,invest,26,20,1,1,1,51530,54655,0,1120698,false,false,0.0534719086317792
after,allWorld,invest,27,20,1,1,1,68880,70286,0,1101685,false,false,0.02444565271125268
after,allWorld,invest,28,20,2,2,2,324519,344495,0,890196,false,false,0.019941802987237637
after,allWorld,invest,29,20,2,2,2,317994,331173,0,1954540,false,false,0.024111642823644506
after,allWorld,invest,30,20,1,1,1,123118,175020,0,2503908,false,false,0.026708005948563058
after,allWorld,invest,31,20,2,2,2,293310,301888,0,1740056,false,false,0.02261201600469474
after,allWorld,invest,32,20,4,4,4,674959,723774,0,505747,false,false,0.04802131391085947
after,allWorld,invest,33,20,0,0,0,0,0,0,1474967,false,false,0.026443577983271238
after,allWorld,invest,34,20,1,1,1,264111,275234,0,1446535,false,false,0.019782628933794826
after,allWorld,invest,35,20,2,2,2,285072,300879,0,1617479,false,false,0.023279445940621823
after,allWorld,invest,36,20,1,1,1,96754,99879,0,2072414,false,false,0.024782793853384867
after,allWorld,invest,37,20,2,2,2,224949,235696,0,1119023,false,false,0.021915560817912398
after,allWorld,invest,38,20,4,4,4,700456,765627,0,1352908,false,false,0.027322341193164124
after,allWorld,invest,39,20,2,2,2,382517,405635,0,1015656,false,false,0.0445663967148313
after,allWorld,invest,40,20,3,3,3,651267,693807,0,2580251,false,false,0.024521835573141
after,allWorld,invest,41,20,2,1,1,132668,215780,0,1889601,false,false,0.030606949910961613
after,allWorld,invest,42,20,2,2,2,252731,287013,0,1247924,false,false,0.027584886844361077
after,allWorld,invest,43,20,3,3,3,527826,561225,0,1319481,false,false,0.02415865220851698
after,allWorld,invest,44,20,3,3,3,583797,611317,1,2283354,false,false,0.01807669966984234
after,allWorld,invest,45,20,4,4,4,500722,513417,0,349788,false,false,0.05826035372804148
after,allWorld,invest,46,20,3,3,3,478094,502080,0,255471,false,false,0.05300964056367091
after,allWorld,invest,47,20,3,3,3,363571,429446,0,1348628,false,false,0.027791458268694825
after,allWorld,invest,48,20,2,2,2,311461,322989,0,1288492,false,false,0.025679601572727133
after,allWorld,invest,49,20,3,3,3,474272,491735,0,483917,false,false,0.04251934791424022
after,allWorld,invest,50,20,3,3,3,518387,550973,1,2019147,false,false,0.021202013774320214
after,allWorld,invest,51,20,2,2,2,271817,302249,1,2892067,false,false,0.02104369631694099
after,allWorld,invest,52,20,3,3,3,398387,476968,0,1295595,false,false,0.03158486293243437
after,allWorld,invest,53,20,3,2,2,520726,662022,0,1414599,false,false,0.026396058001526224
after,allWorld,invest,54,20,2,2,2,162022,174522,0,2579571,false,false,0.02352852309665368
after,allWorld,invest,55,20,3,3,3,437393,457157,0,619869,false,false,0.050193833071090876
after,allWorld,invest,56,20,2,2,2,289333,323673,0,2489831,false,false,0.020561260252437492
after,allWorld,invest,57,20,0,0,0,0,0,0,1512150,false,false,0.03648353097421924
after,allWorld,invest,58,20,3,3,3,435743,458835,0,1209324,false,false,0.027670945650954997
after,allWorld,invest,59,20,2,2,2,205078,261791,0,3274622,true,false,0.027389308734036416
after,allWorld,invest,60,20,4,4,4,470301,587980,0,3749968,true,false,0.027322872116419917
after,allWorld,invest,61,20,5,4,4,481171,679226,0,2603035,false,false,0.025298379894962204
after,allWorld,invest,62,20,1,1,1,127281,130406,0,2326773,false,false,0.03564993031724374
after,allWorld,invest,63,20,1,1,1,157900,164730,0,1334994,false,false,0.03391626339344471
after,allWorld,invest,64,20,2,2,2,308186,331225,0,5015273,true,false,0.029724508859044603
after,allWorld,invest,65,20,4,4,4,587072,624392,1,1712509,false,false,0.03031585375710418
after,allWorld,invest,66,20,1,1,1,144824,148157,0,1552841,false,false,0.023577485632544335
after,allWorld,invest,67,20,3,3,3,277872,338228,0,313214,false,false,0.07266685871887417
after,allWorld,invest,68,20,2,2,2,422764,477186,0,3640800,true,false,0.025366840281802288
after,allWorld,invest,69,20,3,3,3,576723,636890,0,1666064,false,false,0.027551525182832864
after,allWorld,invest,70,20,2,2,2,313136,322837,0,1300577,false,false,0.03091906603659029
